country,code,GDP,year,metric,value,lat,lon
Australia,AUS,56281,2018,Government Effectiveness,1.59,-27,133
Australia,AUS,56281,2018,Political Stability and Absence of Violence/Terrorism,0.99,-27,133
Australia,AUS,56281,2018,Regulatory Quality,1.9,-27,133
Australia,AUS,56281,2018,Rule of Law,1.71,-27,133
Australia,AUS,56281,2018,Voice and Accountability,1.38,-27,133
Australia,AUS,56281,2019,Control of Corruption,1.82,-27,133
Australia,AUS,56281,2019,Government Effectiveness,1.56,-27,133
Australia,AUS,56281,2019,Political Stability and Absence of Violence/Terrorism,0.91,-27,133
Australia,AUS,56281,2019,Regulatory Quality,1.87,-27,133
Australia,AUS,56281,2019,Rule of Law,1.73,-27,133
Australia,AUS,56281,2019,Voice and Accountability,1.27,-27,133
Australia,AUS,56281,2020,Control of Corruption,1.66,-27,133
Australia,AUS,56281,2020,Government Effectiveness,1.61,-27,133
Australia,AUS,56281,2020,Political Stability and Absence of Violence/Terrorism,0.85,-27,133
Australia,AUS,56281,2020,Regulatory Quality,1.82,-27,133
Australia,AUS,56281,2020,Rule of Law,1.64,-27,133
Australia,AUS,56281,2020,Voice and Accountability,1.3,-27,133
Australia,AUS,56281,2021,Control of Corruption,1.74,-27,133
Australia,AUS,56281,2021,Government Effectiveness,1.51,-27,133
Australia,AUS,56281,2021,Political Stability and Absence of Violence/Terrorism,0.85,-27,133
Australia,AUS,56281,2021,Regulatory Quality,1.84,-27,133
Australia,AUS,56281,2021,Rule of Law,1.67,-27,133
Australia,AUS,56281,2021,Voice and Accountability,1.38,-27,133
Austria,AUT,58431,2012,Control of Corruption,1.43,47.3333,13.3333
Austria,AUT,58431,2012,Government Effectiveness,1.56,47.3333,13.3333
Austria,AUT,58431,2012,Political Stability and Absence of Violence/Terrorism,1.34,47.3333,13.3333
Austria,AUT,58431,2012,Regulatory Quality,1.52,47.3333,13.3333
Austria,AUT,58431,2012,Rule of Law,1.86,47.3333,13.3333
Austria,AUT,58431,2012,Voice and Accountability,1.45,47.3333,13.3333
Austria,AUT,58431,2013,Control of Corruption,1.54,47.3333,13.3333
Austria,AUT,58431,2013,Government Effectiveness,1.57,47.3333,13.3333
Austria,AUT,58431,2013,Political Stability and Absence of Violence/Terrorism,1.36,47.3333,13.3333
Austria,AUT,58431,2013,Regulatory Quality,1.48,47.3333,13.3333
Austria,AUT,58431,2013,Rule of Law,1.83,47.3333,13.3333
Austria,AUT,58431,2013,Voice and Accountability,1.46,47.3333,13.3333
Austria,AUT,58431,2014,Control of Corruption,1.47,47.3333,13.3333
Austria,AUT,58431,2014,Government Effectiveness,1.55,47.3333,13.3333
Austria,AUT,58431,2014,Political Stability and Absence of Violence/Terrorism,1.27,47.3333,13.3333
Austria,AUT,58431,2014,Regulatory Quality,1.48,47.3333,13.3333
Austria,AUT,58431,2014,Rule of Law,1.94,47.3333,13.3333
Austria,AUT,58431,2014,Voice and Accountability,1.39,47.3333,13.3333
Austria,AUT,58431,2015,Control of Corruption,1.51,47.3333,13.3333
Austria,AUT,58431,2015,Government Effectiveness,1.48,47.3333,13.3333
Austria,AUT,58431,2015,Political Stability and Absence of Violence/Terrorism,1.14,47.3333,13.3333
Austria,AUT,58431,2015,Regulatory Quality,1.4,47.3333,13.3333
Austria,AUT,58431,2015,Rule of Law,1.84,47.3333,13.3333
Austria,AUT,58431,2015,Voice and Accountability,1.38,47.3333,13.3333
Austria,AUT,58431,2016,Control of Corruption,1.53,47.3333,13.3333
Austria,AUT,58431,2016,Government Effectiveness,1.5,47.3333,13.3333
Austria,AUT,58431,2016,Political Stability and Absence of Violence/Terrorism,0.91,47.3333,13.3333
Austria,AUT,58431,2016,Regulatory Quality,1.44,47.3333,13.3333
Austria,AUT,58431,2016,Rule of Law,1.79,47.3333,13.3333
Austria,AUT,58431,2016,Voice and Accountability,1.34,47.3333,13.3333
Austria,AUT,58431,2017,Control of Corruption,1.54,47.3333,13.3333
Austria,AUT,58431,2017,Government Effectiveness,1.5,47.3333,13.3333
Austria,AUT,58431,2017,Political Stability and Absence of Violence/Terrorism,1.05,47.3333,13.3333
Austria,AUT,58431,2017,Regulatory Quality,1.44,47.3333,13.3333
Austria,AUT,58431,2017,Rule of Law,1.83,47.3333,13.3333
Austria,AUT,58431,2017,Voice and Accountability,1.39,47.3333,13.3333
Austria,AUT,58431,2018,Control of Corruption,1.6,47.3333,13.3333
Austria,AUT,58431,2018,Government Effectiveness,1.49,47.3333,13.3333
Austria,AUT,58431,2018,Political Stability and Absence of Violence/Terrorism,0.9,47.3333,13.3333
Austria,AUT,58431,2018,Regulatory Quality,1.53,47.3333,13.3333
Austria,AUT,58431,2018,Rule of Law,1.89,47.3333,13.3333
Austria,AUT,58431,2018,Voice and Accountability,1.39,47.3333,13.3333
Austria,AUT,58431,2019,Control of Corruption,1.55,47.3333,13.3333
Austria,AUT,58431,2019,Government Effectiveness,1.52,47.3333,13.3333
Austria,AUT,58431,2019,Political Stability and Absence of Violence/Terrorism,0.92,47.3333,13.3333
Austria,AUT,58431,2019,Regulatory Quality,1.46,47.3333,13.3333
Austria,AUT,58431,2019,Rule of Law,1.9,47.3333,13.3333
Austria,AUT,58431,2019,Voice and Accountability,1.34,47.3333,13.3333
Austria,AUT,58431,2020,Control of Corruption,1.51,47.3333,13.3333
Austria,AUT,58431,2020,Government Effectiveness,1.65,47.3333,13.3333
Austria,AUT,58431,2020,Political Stability and Absence of Violence/Terrorism,0.91,47.3333,13.3333
Austria,AUT,58431,2020,Regulatory Quality,1.41,47.3333,13.3333
Austria,AUT,58431,2020,Rule of Law,1.8,47.3333,13.3333
Austria,AUT,58431,2020,Voice and Accountability,1.4,47.3333,13.3333
Austria,AUT,58431,2021,Control of Corruption,1.27,47.3333,13.3333
Austria,AUT,58431,2021,Government Effectiveness,1.57,47.3333,13.3333
Austria,AUT,58431,2021,Political Stability and Absence of Violence/Terrorism,0.91,47.3333,13.3333
Austria,AUT,58431,2021,Regulatory Quality,1.35,47.3333,13.3333
Austria,AUT,58431,2021,Rule of Law,1.79,47.3333,13.3333
Austria,AUT,58431,2021,Voice and Accountability,1.4,47.3333,13.3333
Azerbaijan,AZE,15855,2012,Control of Corruption,-1.14,40.5,47.5
Azerbaijan,AZE,15855,2012,Government Effectiveness,-0.79,40.5,47.5
Azerbaijan,AZE,15855,2012,Political Stability and Absence of Violence/Terrorism,-0.72,40.5,47.5
Azerbaijan,AZE,15855,2012,Regulatory Quality,-0.49,40.5,47.5
Azerbaijan,AZE,15855,2012,Rule of Law,-0.88,40.5,47.5
Azerbaijan,AZE,15855,2012,Voice and Accountability,-1.3,40.5,47.5
Azerbaijan,AZE,15855,2013,Control of Corruption,-0.97,40.5,47.5
Azerbaijan,AZE,15855,2013,Government Effectiveness,-0.44,40.5,47.5
Azerbaijan,AZE,15855,2013,Political Stability and Absence of Violence/Terrorism,-0.41,40.5,47.5
Azerbaijan,AZE,15855,2013,Regulatory Quality,-0.43,40.5,47.5
Azerbaijan,AZE,15855,2013,Rule of Law,-0.76,40.5,47.5
Azerbaijan,AZE,15855,2013,Voice and Accountability,-1.4,40.5,47.5
Azerbaijan,AZE,15855,2014,Control of Corruption,-1.02,40.5,47.5
Azerbaijan,AZE,15855,2014,Government Effectiveness,-0.31,40.5,47.5
Azerbaijan,AZE,15855,2014,Political Stability and Absence of Violence/Terrorism,-0.56,40.5,47.5
Azerbaijan,AZE,15855,2014,Regulatory Quality,-0.27,40.5,47.5
Azerbaijan,AZE,15855,2014,Rule of Law,-0.7,40.5,47.5
Azerbaijan,AZE,15855,2014,Voice and Accountability,-1.48,40.5,47.5
Azerbaijan,AZE,15855,2015,Control of Corruption,-0.93,40.5,47.5
Azerbaijan,AZE,15855,2015,Government Effectiveness,-0.22,40.5,47.5
Azerbaijan,AZE,15855,2015,Political Stability and Absence of Violence/Terrorism,-0.73,40.5,47.5
Azerbaijan,AZE,15855,2015,Regulatory Quality,-0.35,40.5,47.5
Azerbaijan,AZE,15855,2015,Rule of Law,-0.7,40.5,47.5
Azerbaijan,AZE,15855,2015,Voice and Accountability,-1.55,40.5,47.5
Azerbaijan,AZE,15855,2016,Control of Corruption,-0.83,40.5,47.5
Azerbaijan,AZE,15855,2016,Government Effectiveness,-0.12,40.5,47.5
Azerbaijan,AZE,15855,2016,Political Stability and Absence of Violence/Terrorism,-0.8,40.5,47.5
Azerbaijan,AZE,15855,2016,Regulatory Quality,-0.39,40.5,47.5
Azerbaijan,AZE,15855,2016,Rule of Law,-0.52,40.5,47.5
Azerbaijan,AZE,15855,2016,Voice and Accountability,-1.56,40.5,47.5
Azerbaijan,AZE,15855,2017,Control of Corruption,-0.89,40.5,47.5
Azerbaijan,AZE,15855,2017,Government Effectiveness,-0.13,40.5,47.5
Azerbaijan,AZE,15855,2017,Political Stability and Absence of Violence/Terrorism,-0.75,40.5,47.5
Azerbaijan,AZE,15855,2017,Regulatory Quality,-0.36,40.5,47.5
Azerbaijan,AZE,15855,2017,Rule of Law,-0.57,40.5,47.5
Azerbaijan,AZE,15855,2017,Voice and Accountability,-1.56,40.5,47.5
Azerbaijan,AZE,15855,2018,Control of Corruption,-0.83,40.5,47.5
Azerbaijan,AZE,15855,2018,Government Effectiveness,-0.1,40.5,47.5
Azerbaijan,AZE,15855,2018,Political Stability and Absence of Violence/Terrorism,-0.71,40.5,47.5
Azerbaijan,AZE,15855,2018,Regulatory Quality,-0.3,40.5,47.5
Azerbaijan,AZE,15855,2018,Rule of Law,-0.6,40.5,47.5
Azerbaijan,AZE,15855,2018,Voice and Accountability,-1.51,40.5,47.5
Azerbaijan,AZE,15855,2019,Control of Corruption,-0.83,40.5,47.5
Azerbaijan,AZE,15855,2019,Government Effectiveness,-0.09,40.5,47.5
Azerbaijan,AZE,15855,2019,Political Stability and Absence of Violence/Terrorism,-0.69,40.5,47.5
Azerbaijan,AZE,15855,2019,Regulatory Quality,-0.21,40.5,47.5
Azerbaijan,AZE,15855,2019,Rule of Law,-0.59,40.5,47.5
Azerbaijan,AZE,15855,2019,Voice and Accountability,-1.53,40.5,47.5
Azerbaijan,AZE,15855,2020,Control of Corruption,-1.06,40.5,47.5
Azerbaijan,AZE,15855,2020,Government Effectiveness,-0.12,40.5,47.5
Azerbaijan,AZE,15855,2020,Political Stability and Absence of Violence/Terrorism,-0.84,40.5,47.5
Azerbaijan,AZE,15855,2020,Regulatory Quality,-0.32,40.5,47.5
Azerbaijan,AZE,15855,2020,Rule of Law,-0.72,40.5,47.5
Azerbaijan,AZE,15855,2020,Voice and Accountability,-1.54,40.5,47.5
Azerbaijan,AZE,15855,2021,Control of Corruption,-0.83,40.5,47.5
Azerbaijan,AZE,15855,2021,Government Effectiveness,0.25,40.5,47.5
Azerbaijan,AZE,15855,2021,Political Stability and Absence of Violence/Terrorism,-0.85,40.5,47.5
Azerbaijan,AZE,15855,2021,Regulatory Quality,-0.06,40.5,47.5
Azerbaijan,AZE,15855,2021,Rule of Law,-0.58,40.5,47.5
Azerbaijan,AZE,15855,2021,Voice and Accountability,-1.53,40.5,47.5
Bahamas,BHS,33189,2012,Control of Corruption,1.32,24.25,-76
Bahamas,BHS,33189,2012,Government Effectiveness,0.98,24.25,-76
Bahamas,BHS,33189,2012,Political Stability and Absence of Violence/Terrorism,1.18,24.25,-76
Bahamas,BHS,33189,2012,Regulatory Quality,0.39,24.25,-76
Bahamas,BHS,33189,2012,Rule of Law,0.61,24.25,-76
Bahamas,BHS,33189,2012,Voice and Accountability,0.93,24.25,-76
Bahamas,BHS,33189,2013,Control of Corruption,1.33,24.25,-76
Bahamas,BHS,33189,2013,Government Effectiveness,0.87,24.25,-76
Bahamas,BHS,33189,2013,Political Stability and Absence of Violence/Terrorism,1.13,24.25,-76
Bahamas,BHS,33189,2013,Regulatory Quality,0.19,24.25,-76
Bahamas,BHS,33189,2013,Rule of Law,0.63,24.25,-76
Bahamas,BHS,33189,2013,Voice and Accountability,0.92,24.25,-76
Bahamas,BHS,33189,2014,Control of Corruption,1.31,24.25,-76
Bahamas,BHS,33189,2014,Government Effectiveness,0.73,24.25,-76
Bahamas,BHS,33189,2014,Political Stability and Absence of Violence/Terrorism,0.96,24.25,-76
Bahamas,BHS,33189,2014,Regulatory Quality,0.17,24.25,-76
Bahamas,BHS,33189,2014,Rule of Law,0.66,24.25,-76
Bahamas,BHS,33189,2014,Voice and Accountability,1.05,24.25,-76
Bahamas,BHS,33189,2015,Control of Corruption,1.13,24.25,-76
Bahamas,BHS,33189,2015,Government Effectiveness,0.71,24.25,-76
Bahamas,BHS,33189,2015,Political Stability and Absence of Violence/Terrorism,0.91,24.25,-76
Bahamas,BHS,33189,2015,Regulatory Quality,0.16,24.25,-76
Bahamas,BHS,33189,2015,Rule of Law,0.59,24.25,-76
Bahamas,BHS,33189,2015,Voice and Accountability,0.95,24.25,-76
Bahamas,BHS,33189,2016,Control of Corruption,1.1,24.25,-76
Bahamas,BHS,33189,2016,Government Effectiveness,0.72,24.25,-76
Bahamas,BHS,33189,2016,Political Stability and Absence of Violence/Terrorism,0.98,24.25,-76
Bahamas,BHS,33189,2016,Regulatory Quality,0.25,24.25,-76
Bahamas,BHS,33189,2016,Rule of Law,0.26,24.25,-76
Bahamas,BHS,33189,2016,Voice and Accountability,0.85,24.25,-76
Bahamas,BHS,33189,2017,Control of Corruption,1.17,24.25,-76
Bahamas,BHS,33189,2017,Government Effectiveness,0.57,24.25,-76
Bahamas,BHS,33189,2017,Political Stability and Absence of Violence/Terrorism,0.99,24.25,-76
Bahamas,BHS,33189,2017,Regulatory Quality,0.12,24.25,-76
Bahamas,BHS,33189,2017,Rule of Law,0.19,24.25,-76
Bahamas,BHS,33189,2017,Voice and Accountability,0.85,24.25,-76
Bahamas,BHS,33189,2018,Control of Corruption,1.13,24.25,-76
Bahamas,BHS,33189,2018,Government Effectiveness,0.53,24.25,-76
Bahamas,BHS,33189,2018,Political Stability and Absence of Violence/Terrorism,0.86,24.25,-76
Bahamas,BHS,33189,2018,Regulatory Quality,0.18,24.25,-76
Bahamas,BHS,33189,2018,Rule of Law,0.09,24.25,-76
Bahamas,BHS,33189,2018,Voice and Accountability,0.76,24.25,-76
Bahamas,BHS,33189,2019,Control of Corruption,1.13,24.25,-76
Bahamas,BHS,33189,2019,Government Effectiveness,0.48,24.25,-76
Bahamas,BHS,33189,2019,Political Stability and Absence of Violence/Terrorism,0.82,24.25,-76
Bahamas,BHS,33189,2019,Regulatory Quality,-0.05,24.25,-76
Bahamas,BHS,33189,2019,Rule of Law,0.07,24.25,-76
Bahamas,BHS,33189,2019,Voice and Accountability,0.91,24.25,-76
Bahamas,BHS,33189,2020,Control of Corruption,1.13,24.25,-76
Bahamas,BHS,33189,2020,Government Effectiveness,0.45,24.25,-76
Bahamas,BHS,33189,2020,Political Stability and Absence of Violence/Terrorism,0.85,24.25,-76
Bahamas,BHS,33189,2020,Regulatory Quality,0.01,24.25,-76
Bahamas,BHS,33189,2020,Rule of Law,0.06,24.25,-76
Bahamas,BHS,33189,2020,Voice and Accountability,0.92,24.25,-76
Bahamas,BHS,33189,2021,Control of Corruption,1.18,24.25,-76
Bahamas,BHS,33189,2021,Government Effectiveness,0.46,24.25,-76
Bahamas,BHS,33189,2021,Political Stability and Absence of Violence/Terrorism,0.88,24.25,-76
Bahamas,BHS,33189,2021,Regulatory Quality,0.06,24.25,-76
Bahamas,BHS,33189,2021,Rule of Law,0.1,24.25,-76
Bahamas,BHS,33189,2021,Voice and Accountability,0.91,24.25,-76
Bahrain,BHR,54257,2012,Control of Corruption,0.37,26,50.55
Bahrain,BHR,54257,2012,Government Effectiveness,0.54,26,50.55
Bahrain,BHR,54257,2012,Political Stability and Absence of Violence/Terrorism,-1.13,26,50.55
Bahrain,BHR,54257,2012,Regulatory Quality,0.68,26,50.55
Bahrain,BHR,54257,2012,Rule of Law,0.25,26,50.55
Bahrain,BHR,54257,2012,Voice and Accountability,-1.32,26,50.55
Bahrain,BHR,54257,2013,Control of Corruption,0.43,26,50.55
Bahrain,BHR,54257,2013,Government Effectiveness,0.58,26,50.55
Bahrain,BHR,54257,2013,Political Stability and Absence of Violence/Terrorism,-1.34,26,50.55
Bahrain,BHR,54257,2013,Regulatory Quality,0.6,26,50.55
Bahrain,BHR,54257,2013,Rule of Law,0.33,26,50.55
Bahrain,BHR,54257,2013,Voice and Accountability,-1.32,26,50.55
Bahrain,BHR,54257,2014,Control of Corruption,0.27,26,50.55
Bahrain,BHR,54257,2014,Government Effectiveness,0.56,26,50.55
Bahrain,BHR,54257,2014,Political Stability and Absence of Violence/Terrorism,-0.91,26,50.55
Bahrain,BHR,54257,2014,Regulatory Quality,0.7,26,50.55
Bahrain,BHR,54257,2014,Rule of Law,0.41,26,50.55
Bahrain,BHR,54257,2014,Voice and Accountability,-1.31,26,50.55
Bahrain,BHR,54257,2015,Control of Corruption,0.13,26,50.55
Bahrain,BHR,54257,2015,Government Effectiveness,0.56,26,50.55
Bahrain,BHR,54257,2015,Political Stability and Absence of Violence/Terrorism,-1.07,26,50.55
Bahrain,BHR,54257,2015,Regulatory Quality,0.82,26,50.55
Bahrain,BHR,54257,2015,Rule of Law,0.42,26,50.55
Bahrain,BHR,54257,2015,Voice and Accountability,-1.31,26,50.55
Bahrain,BHR,54257,2016,Control of Corruption,-0.02,26,50.55
Bahrain,BHR,54257,2016,Government Effectiveness,0.33,26,50.55
Bahrain,BHR,54257,2016,Political Stability and Absence of Violence/Terrorism,-0.79,26,50.55
Bahrain,BHR,54257,2016,Regulatory Quality,0.6,26,50.55
Bahrain,BHR,54257,2016,Rule of Law,0.45,26,50.55
Bahrain,BHR,54257,2016,Voice and Accountability,-1.37,26,50.55
Bahrain,BHR,54257,2017,Control of Corruption,-0.15,26,50.55
Bahrain,BHR,54257,2017,Government Effectiveness,0.19,26,50.55
Bahrain,BHR,54257,2017,Political Stability and Absence of Violence/Terrorism,-0.96,26,50.55
Bahrain,BHR,54257,2017,Regulatory Quality,0.41,26,50.55
Bahrain,BHR,54257,2017,Rule of Law,0.44,26,50.55
Bahrain,BHR,54257,2017,Voice and Accountability,-1.39,26,50.55
Bahrain,BHR,54257,2018,Control of Corruption,-0.15,26,50.55
Bahrain,BHR,54257,2018,Government Effectiveness,0.18,26,50.55
Bahrain,BHR,54257,2018,Political Stability and Absence of Violence/Terrorism,-0.85,26,50.55
Bahrain,BHR,54257,2018,Regulatory Quality,0.41,26,50.55
Bahrain,BHR,54257,2018,Rule of Law,0.41,26,50.55
Bahrain,BHR,54257,2018,Voice and Accountability,-1.42,26,50.55
Bahrain,BHR,54257,2019,Control of Corruption,-0.01,26,50.55
Bahrain,BHR,54257,2019,Government Effectiveness,0.29,26,50.55
Bahrain,BHR,54257,2019,Political Stability and Absence of Violence/Terrorism,-0.63,26,50.55
Bahrain,BHR,54257,2019,Regulatory Quality,0.48,26,50.55
Bahrain,BHR,54257,2019,Rule of Law,0.49,26,50.55
Bahrain,BHR,54257,2019,Voice and Accountability,-1.43,26,50.55
Bahrain,BHR,54257,2020,Control of Corruption,-0.07,26,50.55
Bahrain,BHR,54257,2020,Government Effectiveness,0.42,26,50.55
Bahrain,BHR,54257,2020,Political Stability and Absence of Violence/Terrorism,-0.62,26,50.55
Bahrain,BHR,54257,2020,Regulatory Quality,0.63,26,50.55
Bahrain,BHR,54257,2020,Rule of Law,0.48,26,50.55
Bahrain,BHR,54257,2020,Voice and Accountability,-1.45,26,50.55
Bahrain,BHR,54257,2021,Control of Corruption,0.17,26,50.55
Bahrain,BHR,54257,2021,Government Effectiveness,0.72,26,50.55
Bahrain,BHR,54257,2021,Political Stability and Absence of Violence/Terrorism,-0.51,26,50.55
Bahrain,BHR,54257,2021,Regulatory Quality,0.85,26,50.55
Bahrain,BHR,54257,2021,Rule of Law,0.47,26,50.55
Bahrain,BHR,54257,2021,Voice and Accountability,-1.5,26,50.55
Bangladesh,BGD,6494,2012,Control of Corruption,-0.86,24,90
Bangladesh,BGD,6494,2012,Government Effectiveness,-0.81,24,90
Bangladesh,BGD,6494,2012,Political Stability and Absence of Violence/Terrorism,-1.38,24,90
Bangladesh,BGD,6494,2012,Regulatory Quality,-0.96,24,90
Bangladesh,BGD,6494,2012,Rule of Law,-0.94,24,90
Bangladesh,BGD,6494,2012,Voice and Accountability,-0.4,24,90
Bangladesh,BGD,6494,2013,Control of Corruption,-0.89,24,90
Bangladesh,BGD,6494,2013,Government Effectiveness,-0.8,24,90
Bangladesh,BGD,6494,2013,Political Stability and Absence of Violence/Terrorism,-1.63,24,90
Bangladesh,BGD,6494,2013,Regulatory Quality,-0.92,24,90
Bangladesh,BGD,6494,2013,Rule of Law,-0.87,24,90
Bangladesh,BGD,6494,2013,Voice and Accountability,-0.41,24,90
Bangladesh,BGD,6494,2014,Control of Corruption,-0.89,24,90
Bangladesh,BGD,6494,2014,Government Effectiveness,-0.77,24,90
Bangladesh,BGD,6494,2014,Political Stability and Absence of Violence/Terrorism,-0.9,24,90
Bangladesh,BGD,6494,2014,Regulatory Quality,-0.96,24,90
Bangladesh,BGD,6494,2014,Rule of Law,-0.78,24,90
Bangladesh,BGD,6494,2014,Voice and Accountability,-0.47,24,90
Bangladesh,BGD,6494,2015,Control of Corruption,-0.81,24,90
Bangladesh,BGD,6494,2015,Government Effectiveness,-0.73,24,90
Bangladesh,BGD,6494,2015,Political Stability and Absence of Violence/Terrorism,-1.21,24,90
Bangladesh,BGD,6494,2015,Regulatory Quality,-0.91,24,90
Bangladesh,BGD,6494,2015,Rule of Law,-0.76,24,90
Bangladesh,BGD,6494,2015,Voice and Accountability,-0.51,24,90
Bangladesh,BGD,6494,2016,Control of Corruption,-0.86,24,90
Bangladesh,BGD,6494,2016,Government Effectiveness,-0.68,24,90
Bangladesh,BGD,6494,2016,Political Stability and Absence of Violence/Terrorism,-1.26,24,90
Bangladesh,BGD,6494,2016,Regulatory Quality,-0.8,24,90
Bangladesh,BGD,6494,2016,Rule of Law,-0.66,24,90
Bangladesh,BGD,6494,2016,Voice and Accountability,-0.58,24,90
Bangladesh,BGD,6494,2017,Control of Corruption,-0.84,24,90
Bangladesh,BGD,6494,2017,Government Effectiveness,-0.73,24,90
Bangladesh,BGD,6494,2017,Political Stability and Absence of Violence/Terrorism,-1.26,24,90
